second,V_supply,V_in,I_other,I_in
+464.962180E+00,-66.946E-03,+669.456E-03,-1.339E-03,+0.0E+00
+464.969930E+00,+0.0E+00,+635.983E-03,-0.0E+00,+0.0E+00
+464.977680E+00,+0.0E+00,+702.929E-03,-1.339E-03,+0.0E+00
+464.985430E+00,-0.0E+00,+669.456E-03,-0.0E+00,-0.0E+00
+464.993180E+00,-66.946E-03,+702.929E-03,-1.339E-03,-33.473E-03
+465.000930E+00,-66.946E-03,+669.456E-03,+669E-06,-33.473E-03
+465.008680E+00,+0.0E+00,+736.402E-03,+1.339E-03,+0.0E+00
+465.016430E+00,+0.0E+00,+669.456E-03,+0.0E+00,-0.0E+00
+465.024180E+00,+0.0E+00,+702.929E-03,+1.339E-03,-33.473E-03
+465.031930E+00,+0.0E+00,+702.929E-03,-1.339E-03,+0.0E+00
+465.039680E+00,-0.0E+00,+669.456E-03,+0.0E+00,+0.0E+00
+465.047430E+00,-66.946E-03,+702.929E-03,-0.0E+00,+0.0E+00
+465.055180E+00,-0.0E+00,+669.456E-03,-1.339E-03,+33.473E-03
+465.062930E+00,-66.946E-03,+702.929E-03,+0.0E+00,+0.0E+00
+465.070680E+00,+66.946E-03,+669.456E-03,+0.0E+00,+0.0E+00
+465.078430E+00,-66.946E-03,+669.456E-03,+669E-06,+0.0E+00
+465.086180E+00,+0.0E+00,+669.456E-03,-2.678E-03,+0.0E+00
+465.093930E+00,+66.946E-03,+669.456E-03,-0.0E+00,+0.0E+00
+465.101680E+00,+0.0E+00,+702.929E-03,-1.339E-03,+33.473E-03
+465.109430E+00,+0.0E+00,+702.929E-03,-2.008E-03,-33.473E-03
+465.117180E+00,+0.0E+00,+669.456E-03,-669E-06,-33.473E-03
+465.124930E+00,-0.0E+00,+736.402E-03,+0.0E+00,+0.0E+00
+465.132680E+00,-66.946E-03,+702.929E-03,+669E-06,-0.0E+00
+465.140430E+00,-66.946E-03,+736.402E-03,+669E-06,-33.473E-03
+465.148180E+00,+0.0E+00,+702.929E-03,+0.0E+00,-0.0E+00
+465.155930E+00,+0.0E+00,+669.456E-03,+669E-06,-33.473E-03
+465.163680E+00,-0.0E+00,+635.983E-03,+1.339E-03,-33.473E-03
+465.171430E+00,-66.946E-03,+669.456E-03,-2.678E-03,+0.0E+00
+465.179180E+00,-66.946E-03,+669.456E-03,+1.339E-03,+33.473E-03
+465.186930E+00,+0.0E+00,+669.456E-03,-669E-06,-33.473E-03
+465.194680E+00,-0.0E+00,+669.456E-03,-669E-06,+33.473E-03
+465.202430E+00,-66.946E-03,+736.402E-03,-3.347E-03,+33.473E-03
+465.210180E+00,+66.946E-03,+669.456E-03,+2.008E-03,-33.473E-03
+465.217930E+00,-0.0E+00,+736.402E-03,-669E-06,+0.0E+00
+465.225680E+00,-66.946E-03,+669.456E-03,+1.339E-03,+0.0E+00
+465.233430E+00,+0.0E+00,+669.456E-03,-0.0E+00,+0.0E+00
+465.241180E+00,+0.0E+00,+669.456E-03,-1.339E-03,+0.0E+00
+465.248930E+00,+0.0E+00,+669.456E-03,+669E-06,+0.0E+00
+465.256681E+00,+0.0E+00,+669.456E-03,-1.339E-03,-0.0E+00
+465.264431E+00,+0.0E+00,+702.929E-03,-0.0E+00,-33.473E-03
+465.272181E+00,+0.0E+00,+669.456E-03,-669E-06,-66.946E-03
+465.279931E+00,+0.0E+00,+736.402E-03,-1.339E-03,-33.473E-03
+465.287681E+00,+0.0E+00,+669.456E-03,+669E-06,-0.0E+00
+465.295431E+00,+0.0E+00,+669.456E-03,-0.0E+00,-33.473E-03
+465.303181E+00,+0.0E+00,+669.456E-03,-1.339E-03,+0.0E+00
+465.310931E+00,+0.0E+00,+669.456E-03,-1.339E-03,+0.0E+00
+465.318681E+00,+0.0E+00,+669.456E-03,+0.0E+00,-0.0E+00
+465.326431E+00,-0.0E+00,+669.456E-03,-0.0E+00,-33.473E-03
+465.334181E+00,-66.946E-03,+736.402E-03,-669E-06,+0.0E+00
+465.341931E+00,+0.0E+00,+702.929E-03,-1.339E-03,-0.0E+00
+465.349681E+00,+0.0E+00,+669.456E-03,+669E-06,-33.473E-03
+465.357431E+00,+0.0E+00,+702.929E-03,-669E-06,+33.473E-03
+465.365181E+00,+0.0E+00,+669.456E-03,+2.008E-03,-33.473E-03
+465.372931E+00,+66.946E-03,+702.929E-03,+0.0E+00,+0.0E+00
+465.380681E+00,+0.0E+00,+669.456E-03,+1.339E-03,+0.0E+00
+465.388431E+00,-0.0E+00,+702.929E-03,+669E-06,+0.0E+00
+465.396181E+00,-66.946E-03,+702.929E-03,+669E-06,-0.0E+00
+465.403931E+00,+0.0E+00,+736.402E-03,+0.0E+00,-33.473E-03
+465.411681E+00,+0.0E+00,+669.456E-03,+669E-06,-33.473E-03
+465.419431E+00,+0.0E+00,+669.456E-03,+669E-06,+0.0E+00
+465.427181E+00,-0.0E+00,+702.929E-03,+669E-06,-0.0E+00
+465.434931E+00,-66.946E-03,+702.929E-03,+669E-06,-33.473E-03
+465.442681E+00,-0.0E+00,+669.456E-03,-2.678E-03,-0.0E+00
+465.450431E+00,-66.946E-03,+702.929E-03,+1.339E-03,-33.473E-03
+465.458181E+00,-66.946E-03,+702.929E-03,-669E-06,-0.0E+00
+465.465931E+00,-66.946E-03,+669.456E-03,-2.008E-03,-33.473E-03
+465.473681E+00,+0.0E+00,+669.456E-03,-669E-06,-0.0E+00
+465.481431E+00,+0.0E+00,+702.929E-03,-2.008E-03,-33.473E-03
+465.489181E+00,-0.0E+00,+702.929E-03,+0.0E+00,+0.0E+00
+465.496931E+00,-66.946E-03,+669.456E-03,+0.0E+00,+0.0E+00
+465.504681E+00,-0.0E+00,+736.402E-03,+0.0E+00,-0.0E+00
+465.512431E+00,-66.946E-03,+669.456E-03,+669E-06,-33.473E-03
+465.520181E+00,+0.0E+00,+669.456E-03,-2.678E-03,-0.0E+00
+465.527931E+00,+0.0E+00,+736.402E-03,+1.339E-03,-33.473E-03
+465.535681E+00,+0.0E+00,+669.456E-03,+669E-06,+0.0E+00
+465.543431E+00,+0.0E+00,+669.456E-03,+1.339E-03,+0.0E+00
+465.551181E+00,+0.0E+00,+736.402E-03,-1.339E-03,+0.0E+00
+465.558931E+00,+0.0E+00,+702.929E-03,+1.339E-03,-0.0E+00
+465.566681E+00,+0.0E+00,+669.456E-03,-1.339E-03,-33.473E-03
+465.574431E+00,-0.0E+00,+736.402E-03,+669E-06,+0.0E+00
+465.582181E+00,-66.946E-03,+736.402E-03,-0.0E+00,+33.473E-03
+465.589931E+00,-0.0E+00,+736.402E-03,-669E-06,-33.473E-03
+465.597681E+00,-66.946E-03,+669.456E-03,-669E-06,+0.0E+00
+465.605431E+00,-0.0E+00,+736.402E-03,-669E-06,+0.0E+00
+465.613181E+00,-66.946E-03,+669.456E-03,-669E-06,+0.0E+00
+465.620931E+00,+0.0E+00,+669.456E-03,-1.339E-03,+33.473E-03
+465.628681E+00,+0.0E+00,+669.456E-03,+2.678E-03,+0.0E+00
+465.636431E+00,+0.0E+00,+669.456E-03,+669E-06,-0.0E+00
+465.644181E+00,+0.0E+00,+669.456E-03,+2.008E-03,-33.473E-03
+465.651931E+00,+0.0E+00,+669.456E-03,+669E-06,+0.0E+00
+465.659681E+00,+0.0E+00,+736.402E-03,-1.339E-03,+0.0E+00
+465.667431E+00,+0.0E+00,+702.929E-03,-1.339E-03,+0.0E+00
+465.675181E+00,+0.0E+00,+702.929E-03,-1.339E-03,+33.473E-03
+465.682931E+00,+0.0E+00,+669.456E-03,-2.008E-03,-33.473E-03
+465.690681E+00,+0.0E+00,+669.456E-03,+1.339E-03,-33.473E-03
+465.698431E+00,+0.0E+00,+669.456E-03,+0.0E+00,-0.0E+00
+465.706181E+00,+0.0E+00,+702.929E-03,+669E-06,-33.473E-03
+465.713931E+00,+0.0E+00,+669.456E-03,-669E-06,-33.473E-03
+465.721681E+00,+0.0E+00,+669.456E-03,+1.339E-03,-0.0E+00
+465.729431E+00,+0.0E+00,+702.929E-03,-1.339E-03,-33.473E-03
+465.737181E+00,-0.0E+00,+669.456E-03,+0.0E+00,-33.473E-03
+465.744931E+00,-66.946E-03,+669.456E-03,+1.339E-03,+0.0E+00
+465.752682E+00,-0.0E+00,+669.456E-03,-669E-06,+0.0E+00
+465.760432E+00,-66.946E-03,+736.402E-03,-1.339E-03,+33.473E-03
+465.768182E+00,-0.0E+00,+702.929E-03,+0.0E+00,+0.0E+00
+465.775932E+00,-66.946E-03,+702.929E-03,+0.0E+00,+0.0E+00
+465.783682E+00,-66.946E-03,+669.456E-03,-0.0E+00,-0.0E+00
+465.791432E+00,+0.0E+00,+702.929E-03,-669E-06,-33.473E-03
+465.799182E+00,+0.0E+00,+669.456E-03,-1.339E-03,-66.946E-03
+465.806932E+00,-0.0E+00,+702.929E-03,+669E-06,-33.473E-03
+465.814682E+00,-66.946E-03,+669.456E-03,-1.339E-03,+33.473E-03
+465.822432E+00,+0.0E+00,+702.929E-03,+1.339E-03,-33.473E-03
+465.830182E+00,+0.0E+00,+669.456E-03,-2.008E-03,+0.0E+00
+465.837932E+00,+0.0E+00,+736.402E-03,+2.678E-03,+0.0E+00
+465.845682E+00,+0.0E+00,+669.456E-03,-1.339E-03,+0.0E+00
+465.853432E+00,+0.0E+00,+736.402E-03,+0.0E+00,-0.0E+00
+465.861182E+00,+0.0E+00,+702.929E-03,+669E-06,-33.473E-03
+465.868932E+00,+0.0E+00,+669.456E-03,-2.008E-03,+0.0E+00
+465.876682E+00,+0.0E+00,+669.456E-03,+2.008E-03,+0.0E+00
+465.884432E+00,+0.0E+00,+669.456E-03,+0.0E+00,+0.0E+00
+465.892182E+00,+0.0E+00,+669.456E-03,+669E-06,+0.0E+00
+465.899932E+00,-0.0E+00,+669.456E-03,-1.339E-03,+0.0E+00
+465.907682E+00,-66.946E-03,+669.456E-03,-669E-06,+0.0E+00
+465.915432E+00,-66.946E-03,+702.929E-03,-669E-06,+33.473E-03
+465.923182E+00,+0.0E+00,+635.983E-03,-669E-06,+0.0E+00
+465.930932E+00,+0.0E+00,+736.402E-03,-1.339E-03,+0.0E+00
+465.938682E+00,+0.0E+00,+702.929E-03,-1.339E-03,-0.0E+00
+465.946432E+00,+0.0E+00,+736.402E-03,+669E-06,-66.946E-03
+465.954182E+00,+0.0E+00,+702.929E-03,+669E-06,-33.473E-03
+465.961932E+00,+0.0E+00,+669.456E-03,+2.008E-03,+0.0E+00
+465.969682E+00,+0.0E+00,+702.929E-03,-669E-06,+0.0E+00
+465.977432E+00,-0.0E+00,+736.402E-03,-2.678E-03,+0.0E+00
+465.985182E+00,-66.946E-03,+669.456E-03,-0.0E+00,+0.0E+00
+465.992932E+00,-66.946E-03,+669.456E-03,-2.008E-03,+0.0E+00
+466.000682E+00,+0.0E+00,+669.456E-03,-1.339E-03,+33.473E-03
+466.008432E+00,+0.0E+00,+669.456E-03,-669E-06,-33.473E-03
+466.016182E+00,+0.0E+00,+669.456E-03,+669E-06,-33.473E-03
+466.023932E+00,+0.0E+00,+702.929E-03,-1.339E-03,-33.473E-03
+466.031682E+00,+0.0E+00,+669.456E-03,-0.0E+00,+0.0E+00
+466.039432E+00,+66.946E-03,+736.402E-03,-2.678E-03,-0.0E+00
+466.047182E+00,+0.0E+00,+669.456E-03,-2.008E-03,-33.473E-03
+466.054932E+00,-0.0E+00,+669.456E-03,-0.0E+00,-33.473E-03
+466.062682E+00,-66.946E-03,+669.456E-03,-1.339E-03,-33.473E-03
+466.070432E+00,+0.0E+00,+702.929E-03,+2.008E-03,-33.473E-03
+466.078182E+00,+0.0E+00,+702.929E-03,-3.347E-03,-0.0E+00
+466.085932E+00,-0.0E+00,+736.402E-03,-1.339E-03,-33.473E-03
+466.093682E+00,-66.946E-03,+702.929E-03,-669E-06,+0.0E+00
+466.101432E+00,-0.0E+00,+736.402E-03,-669E-06,+0.0E+00
+466.109182E+00,-133.891E-03,+702.929E-03,+1.339E-03,+0.0E+00
+466.116932E+00,+0.0E+00,+669.456E-03,-669E-06,+33.473E-03
+466.124682E+00,+0.0E+00,+669.456E-03,+669E-06,+0.0E+00
+466.132432E+00,-0.0E+00,+736.402E-03,-0.0E+00,+0.0E+00
+466.140182E+00,-66.946E-03,+669.456E-03,-1.339E-03,+33.473E-03
+466.147932E+00,-0.0E+00,+669.456E-03,-0.0E+00,-33.473E-03
+466.155682E+00,-66.946E-03,+669.456E-03,-669E-06,-0.0E+00
+466.163432E+00,+66.946E-03,+669.456E-03,-1.339E-03,-66.946E-03
+466.171182E+00,-0.0E+00,+669.456E-03,+0.0E+00,+0.0E+00
+466.178932E+00,-66.946E-03,+702.929E-03,+669E-06,+33.473E-03
+466.186682E+00,-66.946E-03,+736.402E-03,+0.0E+00,-33.473E-03
+466.194432E+00,-0.0E+00,+702.929E-03,+1.339E-03,-33.473E-03
+466.202182E+00,-66.946E-03,+635.983E-03,-669E-06,+0.0E+00
+466.209932E+00,-66.946E-03,+669.456E-03,-669E-06,+0.0E+00
+466.217682E+00,-0.0E+00,+669.456E-03,-0.0E+00,+0.0E+00
+466.225432E+00,-66.946E-03,+702.929E-03,-669E-06,+33.473E-03
+466.233182E+00,-0.0E+00,+736.402E-03,-669E-06,-33.473E-03
+466.240932E+00,-66.946E-03,+702.929E-03,+0.0E+00,-0.0E+00
+466.248682E+00,+0.0E+00,+669.456E-03,+1.339E-03,-33.473E-03
+466.256433E+00,+66.946E-03,+669.456E-03,-0.0E+00,-33.473E-03
+466.264183E+00,+0.0E+00,+736.402E-03,-1.339E-03,-0.0E+00
+466.271933E+00,+0.0E+00,+702.929E-03,-1.339E-03,-33.473E-03
+466.279683E+00,+0.0E+00,+736.402E-03,+0.0E+00,+0.0E+00
+466.287433E+00,+0.0E+00,+669.456E-03,+0.0E+00,+0.0E+00
+466.295183E+00,+0.0E+00,+702.929E-03,+1.339E-03,+0.0E+00
+466.302933E+00,+0.0E+00,+669.456E-03,-669E-06,-0.0E+00
+466.310683E+00,+0.0E+00,+669.456E-03,-2.008E-03,-33.473E-03
+466.318433E+00,+0.0E+00,+669.456E-03,-669E-06,+0.0E+00
+466.326183E+00,+0.0E+00,+669.456E-03,+669E-06,-0.0E+00
+466.333933E+00,+0.0E+00,+702.929E-03,+0.0E+00,-66.946E-03
+466.341683E+00,+0.0E+00,+669.456E-03,+669E-06,-33.473E-03
+466.349433E+00,+0.0E+00,+669.456E-03,+669E-06,-66.946E-03
+466.357183E+00,+0.0E+00,+669.456E-03,+669E-06,+0.0E+00
+466.364933E+00,+66.946E-03,+702.929E-03,+2.678E-03,+33.473E-03
+466.372683E+00,-66.946E-03,+669.456E-03,+669E-06,-66.946E-03
+466.380433E+00,+0.0E+00,+669.456E-03,-2.008E-03,-0.0E+00
+466.388183E+00,+0.0E+00,+702.929E-03,+669E-06,-33.473E-03
+466.395933E+00,+0.0E+00,+669.456E-03,-0.0E+00,+0.0E+00
+466.403683E+00,+0.0E+00,+669.456E-03,-669E-06,+0.0E+00
+466.411433E+00,+0.0E+00,+669.456E-03,+1.339E-03,-0.0E+00
+466.419183E+00,-0.0E+00,+669.456E-03,+2.678E-03,-33.473E-03
+466.426933E+00,-66.946E-03,+669.456E-03,-1.339E-03,-66.946E-03
+466.434683E+00,-66.946E-03,+702.929E-03,-669E-06,-33.473E-03
+466.442433E+00,-66.946E-03,+669.456E-03,-2.008E-03,+0.0E+00
+466.450183E+00,+0.0E+00,+702.929E-03,-669E-06,+33.473E-03
+466.457933E+00,+0.0E+00,+702.929E-03,-1.339E-03,-33.473E-03
+466.465683E+00,+0.0E+00,+736.402E-03,+2.008E-03,-33.473E-03
+466.473433E+00,+0.0E+00,+702.929E-03,-669E-06,+0.0E+00
+466.481183E+00,+0.0E+00,+669.456E-03,-3.347E-03,+0.0E+00
+466.488933E+00,-0.0E+00,+669.456E-03,-0.0E+00,+0.0E+00
+466.496683E+00,-66.946E-03,+669.456E-03,-1.339E-03,+33.473E-03
+466.504433E+00,-0.0E+00,+669.456E-03,+3.347E-03,-0.0E+00
+466.512183E+00,-66.946E-03,+669.456E-03,-4.017E-03,-33.473E-03
+466.519933E+00,-0.0E+00,+669.456E-03,-1.339E-03,+0.0E+00
+466.527683E+00,-66.946E-03,+702.929E-03,+0.0E+00,+0.0E+00
+466.535433E+00,-0.0E+00,+736.402E-03,-0.0E+00,+0.0E+00
+466.543183E+00,-66.946E-03,+669.456E-03,-669E-06,+33.473E-03
+466.550933E+00,-66.946E-03,+736.402E-03,-3.347E-03,+0.0E+00
+466.558683E+00,-0.0E+00,+669.456E-03,-0.0E+00,-0.0E+00
+466.566433E+00,-66.946E-03,+635.983E-03,-1.339E-03,-33.473E-03
+466.574183E+00,+0.0E+00,+669.456E-03,+1.339E-03,-33.473E-03
+466.581933E+00,+0.0E+00,+702.929E-03,-0.0E+00,-0.0E+00
+466.589683E+00,+0.0E+00,+669.456E-03,-669E-06,-33.473E-03
+466.597433E+00,+0.0E+00,+669.456E-03,-1.339E-03,+0.0E+00
+466.605183E+00,-0.0E+00,+635.983E-03,-669E-06,+0.0E+00
+466.612933E+00,-66.946E-03,+669.456E-03,+669E-06,+0.0E+00
+466.620683E+00,-0.0E+00,+702.929E-03,+1.339E-03,+0.0E+00
+466.628433E+00,-66.946E-03,+702.929E-03,+0.0E+00,+0.0E+00
+466.636183E+00,+0.0E+00,+669.456E-03,+1.339E-03,+0.0E+00
+466.643933E+00,-0.0E+00,+702.929E-03,-669E-06,+0.0E+00
+466.651683E+00,-66.946E-03,+669.456E-03,-1.339E-03,+33.473E-03
+466.659433E+00,+0.0E+00,+635.983E-03,-2.008E-03,-33.473E-03
+466.667183E+00,+0.0E+00,+669.456E-03,-669E-06,+33.473E-03
+466.674933E+00,+0.0E+00,+736.402E-03,-2.008E-03,+0.0E+00
+466.682683E+00,+0.0E+00,+736.402E-03,-669E-06,+0.0E+00
+466.690433E+00,+66.946E-03,+635.983E-03,-669E-06,+0.0E+00
+466.698183E+00,-0.0E+00,+669.456E-03,+1.339E-03,+0.0E+00
+466.705933E+00,-66.946E-03,+669.456E-03,+669E-06,-0.0E+00
+466.713683E+00,+66.946E-03,+702.929E-03,-669E-06,-33.473E-03
+466.721433E+00,+0.0E+00,+669.456E-03,+0.0E+00,-33.473E-03
+466.729183E+00,-0.0E+00,+669.456E-03,+2.008E-03,+0.0E+00
+466.736933E+00,-66.946E-03,+669.456E-03,+669E-06,+0.0E+00
+466.744683E+00,+0.0E+00,+669.456E-03,-2.008E-03,+0.0E+00
+466.752434E+00,-0.0E+00,+669.456E-03,-1.339E-03,+0.0E+00
+466.760184E+00,-66.946E-03,+669.456E-03,-1.339E-03,+0.0E+00
+466.767934E+00,+0.0E+00,+736.402E-03,-669E-06,+0.0E+00
+466.775684E+00,+0.0E+00,+702.929E-03,-2.678E-03,-0.0E+00
+466.783434E+00,+0.0E+00,+669.456E-03,+0.0E+00,-33.473E-03
+466.791184E+00,-0.0E+00,+669.456E-03,+669E-06,+0.0E+00
+466.798934E+00,-66.946E-03,+669.456E-03,-4.017E-03,+0.0E+00
+466.806684E+00,-0.0E+00,+669.456E-03,+669E-06,+0.0E+00
+466.814434E+00,-66.946E-03,+702.929E-03,-0.0E+00,+33.473E-03
+466.822184E+00,-0.0E+00,+635.983E-03,-669E-06,+33.473E-03
+466.829934E+00,-66.946E-03,+669.456E-03,+1.339E-03,+33.473E-03
+466.837684E+00,+0.0E+00,+669.456E-03,+2.008E-03,-33.473E-03
+466.845434E+00,-0.0E+00,+736.402E-03,-2.008E-03,+33.473E-03
+466.853184E+00,-66.946E-03,+702.929E-03,+2.008E-03,+0.0E+00
+466.860934E+00,-66.946E-03,+702.929E-03,-669E-06,+0.0E+00
+466.868684E+00,+0.0E+00,+669.456E-03,-0.0E+00,+0.0E+00
+466.876434E+00,-0.0E+00,+669.456E-03,-3.347E-03,+0.0E+00
+466.884184E+00,-66.946E-03,+669.456E-03,-2.008E-03,+0.0E+00
+466.891934E+00,+0.0E+00,+669.456E-03,-0.0E+00,+0.0E+00
+466.899684E+00,-0.0E+00,+669.456E-03,-3.347E-03,-0.0E+00
+466.907434E+00,-66.946E-03,+669.456E-03,-669E-06,-33.473E-03
+466.915184E+00,-66.946E-03,+669.456E-03,-669E-06,-0.0E+00
+466.922934E+00,+0.0E+00,+669.456E-03,-1.339E-03,-33.473E-03
+466.930684E+00,+0.0E+00,+669.456E-03,+669E-06,-33.473E-03
+466.938434E+00,+0.0E+00,+669.456E-03,+0.0E+00,-0.0E+00
+466.946184E+00,-0.0E+00,+669.456E-03,-0.0E+00,-33.473E-03
+466.953934E+00,-66.946E-03,+669.456E-03,-669E-06,-0.0E+00
+466.961684E+00,+0.0E+00,+669.456E-03,+669E-06,-33.473E-03
+466.969434E+00,+0.0E+00,+702.929E-03,-669E-06,+33.473E-03
+466.977184E+00,+0.0E+00,+669.456E-03,-0.0E+00,+0.0E+00
+466.984934E+00,+0.0E+00,+736.402E-03,-669E-06,+33.473E-03
+466.992684E+00,+0.0E+00,+669.456E-03,+2.678E-03,-0.0E+00
+467.000434E+00,+0.0E+00,+635.983E-03,-0.0E+00,-33.473E-03
+467.008184E+00,+0.0E+00,+669.456E-03,-2.008E-03,-33.473E-03
+467.015934E+00,+0.0E+00,+669.456E-03,+1.339E-03,-33.473E-03
+467.023684E+00,-0.0E+00,+736.402E-03,-0.0E+00,+0.0E+00
+467.031434E+00,-66.946E-03,+702.929E-03,-669E-06,+33.473E-03
+467.039184E+00,+66.946E-03,+635.983E-03,+0.0E+00,+0.0E+00
+467.046934E+00,-66.946E-03,+669.456E-03,+669E-06,+33.473E-03
+467.054684E+00,+66.946E-03,+702.929E-03,-3.347E-03,-0.0E+00
+467.062434E+00,+0.0E+00,+669.456E-03,-3.347E-03,-33.473E-03
+467.070184E+00,+0.0E+00,+669.456E-03,-0.0E+00,-0.0E+00
+467.077934E+00,+0.0E+00,+669.456E-03,-1.339E-03,-33.473E-03
+467.085684E+00,+0.0E+00,+669.456E-03,-4.017E-03,-33.473E-03
+467.093434E+00,+0.0E+00,+669.456E-03,-2.008E-03,-33.473E-03
+467.101184E+00,+0.0E+00,+669.456E-03,-1.339E-03,-33.473E-03
+467.108934E+00,+0.0E+00,+736.402E-03,-2.008E-03,-0.0E+00
+467.116684E+00,+0.0E+00,+669.456E-03,-669E-06,-33.473E-03
+467.124434E+00,+0.0E+00,+669.456E-03,-0.0E+00,+0.0E+00
+467.132184E+00,+0.0E+00,+635.983E-03,-669E-06,-0.0E+00
+467.139934E+00,+0.0E+00,+669.456E-03,+1.339E-03,-33.473E-03
+467.147684E+00,+0.0E+00,+669.456E-03,-669E-06,-33.473E-03
+467.155434E+00,+0.0E+00,+736.402E-03,+1.339E-03,-33.473E-03
+467.163184E+00,+0.0E+00,+702.929E-03,+669E-06,+0.0E+00
+467.170934E+00,+0.0E+00,+669.456E-03,+669E-06,-0.0E+00
+467.178684E+00,+66.946E-03,+736.402E-03,-0.0E+00,-33.473E-03
+467.186434E+00,+0.0E+00,+669.456E-03,-669E-06,+0.0E+00
+467.194184E+00,+0.0E+00,+702.929E-03,+669E-06,+0.0E+00
+467.201934E+00,+0.0E+00,+669.456E-03,+2.678E-03,+0.0E+00
+467.209684E+00,+0.0E+00,+736.402E-03,-2.678E-03,-0.0E+00
+467.217434E+00,+0.0E+00,+769.874E-03,+2.008E-03,-33.473E-03
+467.225184E+00,+0.0E+00,+669.456E-03,+1.339E-03,-0.0E+00
+467.232934E+00,+0.0E+00,+669.456E-03,+669E-06,-33.473E-03
+467.240684E+00,-0.0E+00,+669.456E-03,-3.347E-03,+33.473E-03
+467.248434E+00,-66.946E-03,+669.456E-03,-669E-06,+33.473E-03
+467.256185E+00,-133.891E-03,+669.456E-03,-669E-06,+33.473E-03
+467.263935E+00,-66.946E-03,+669.456E-03,-2.008E-03,-0.0E+00
+467.271685E+00,-0.0E+00,+669.456E-03,+669E-06,-33.473E-03
+467.279435E+00,-66.946E-03,+702.929E-03,-1.339E-03,-0.0E+00
+467.287185E+00,+0.0E+00,+736.402E-03,+669E-06,-33.473E-03
+467.294935E+00,-0.0E+00,+669.456E-03,+669E-06,-33.473E-03
+467.302685E+00,-66.946E-03,+669.456E-03,-2.008E-03,-0.0E+00
+467.310435E+00,+0.0E+00,+669.456E-03,-669E-06,-33.473E-03
+467.318185E+00,-0.0E+00,+669.456E-03,-669E-06,+0.0E+00
+467.325935E+00,-66.946E-03,+669.456E-03,-1.339E-03,+0.0E+00
+467.333685E+00,-66.946E-03,+736.402E-03,+669E-06,+33.473E-03
+467.341435E+00,-66.946E-03,+669.456E-03,-669E-06,+0.0E+00
+467.349185E+00,+0.0E+00,+669.456E-03,+669E-06,-0.0E+00
+467.356935E+00,-0.0E+00,+669.456E-03,-4.017E-03,-33.473E-03
+467.364685E+00,-66.946E-03,+669.456E-03,+0.0E+00,+0.0E+00
+467.372435E+00,-0.0E+00,+736.402E-03,+0.0E+00,+33.473E-03
+467.380185E+00,-66.946E-03,+669.456E-03,+669E-06,-33.473E-03
+467.387935E+00,+0.0E+00,+669.456E-03,-669E-06,-0.0E+00
+467.395685E+00,+0.0E+00,+669.456E-03,+669E-06,-33.473E-03
+467.403435E+00,-0.0E+00,+669.456E-03,-669E-06,-33.473E-03
+467.411185E+00,-66.946E-03,+702.929E-03,+669E-06,-33.473E-03
+467.418935E+00,-66.946E-03,+702.929E-03,+0.0E+00,-33.473E-03
+467.426685E+00,+0.0E+00,+702.929E-03,+0.0E+00,+0.0E+00
+467.434435E+00,+66.946E-03,+635.983E-03,+0.0E+00,-0.0E+00
+467.442185E+00,-0.0E+00,+669.456E-03,+669E-06,-33.473E-03
+467.449935E+00,-66.946E-03,+669.456E-03,-2.008E-03,+0.0E+00
+467.457685E+00,-0.0E+00,+669.456E-03,-669E-06,+33.473E-03
+467.465435E+00,-66.946E-03,+669.456E-03,-669E-06,-33.473E-03
+467.473185E+00,+0.0E+00,+669.456E-03,+669E-06,+0.0E+00
+467.480935E+00,+0.0E+00,+669.456E-03,-0.0E+00,+0.0E+00
+467.488685E+00,+66.946E-03,+669.456E-03,-1.339E-03,+0.0E+00
+467.496435E+00,+0.0E+00,+702.929E-03,-0.0E+00,-0.0E+00
+467.504185E+00,+0.0E+00,+702.929E-03,-2.008E-03,-33.473E-03
+467.511935E+00,+0.0E+00,+669.456E-03,+0.0E+00,+0.0E+00
+467.519685E+00,-0.0E+00,+669.456E-03,+2.008E-03,+33.473E-03
+467.527435E+00,-66.946E-03,+669.456E-03,-1.339E-03,-33.473E-03
+467.535185E+00,-0.0E+00,+736.402E-03,-669E-06,+0.0E+00
+467.542935E+00,-66.946E-03,+669.456E-03,+1.339E-03,+0.0E+00
+467.550685E+00,-66.946E-03,+669.456E-03,+1.339E-03,+0.0E+00
+467.558435E+00,+66.946E-03,+669.456E-03,+2.008E-03,-0.0E+00
+467.566185E+00,+0.0E+00,+635.983E-03,+669E-06,-33.473E-03
+467.573935E+00,+0.0E+00,+736.402E-03,-0.0E+00,-33.473E-03
+467.581685E+00,+0.0E+00,+669.456E-03,-1.339E-03,-33.473E-03
+467.589435E+00,+0.0E+00,+669.456E-03,+0.0E+00,+0.0E+00
+467.597185E+00,+0.0E+00,+669.456E-03,+0.0E+00,+0.0E+00
+467.604935E+00,+0.0E+00,+702.929E-03,+3.347E-03,+0.0E+00
+467.612685E+00,-0.0E+00,+669.456E-03,-0.0E+00,+0.0E+00
+467.620435E+00,-66.946E-03,+669.456E-03,-669E-06,+33.473E-03
+467.628185E+00,+0.0E+00,+669.456E-03,-669E-06,+0.0E+00
+467.635935E+00,-0.0E+00,+736.402E-03,-0.0E+00,-0.0E+00
+467.643685E+00,-66.946E-03,+635.983E-03,-1.339E-03,-66.946E-03
